sport,height_cm,weight_kg,bmi,position,Player,height,weight,Wingspan,Hand Length,Hand Width,source_file,processed_date,Sex,Arm Span,Leg Length,Torso Length,Spike Reach,Block Reach,weight_height_ratio,height_weight_ratio,arm_span_ratio,arm_span_excess,leg_length_ratio,leg_length_excess,torso_length_ratio,torso_length_excess,upper_lower_ratio,hand_length_ratio,hand_shape_ratio,hand_area,weighted_height_cm,weighted_weight_kg,weighted_bmi,weighted_arm_span_ratio,weighted_leg_length_ratio,weighted_torso_length_ratio,weighted_hand_length_ratio,weighted_upper_lower_ratio,cluster,pca_1,pca_2,tsne_1,tsne_2
track_field,152.0,52.0,22.506925207756233,SPRINTER,Shelly-Ann Fraser-Pryce,152 cm,52 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,F,,,,,,0.34210526315789475,2.923076923076923,,,,,,,,,,,152.0,52.0,22.506925207756233,,,,,,6,-0.7656903654439178,-1.3699069339252123,5.791003,-8.193735
volleyball,202.0,91.0,22.30173512400745,VOLLEYBALL,Amir Ghafour,202 cm,91 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4504950495049505,2.21978021978022,,,,,,,,,,,444.40000000000003,118.3,20.071561611606707,,,,,,2,-1.6664870513737375,-0.4672665880294744,-12.725203,11.886738
volleyball,197.0,88.0,22.675152670772242,VOLLEYBALL,Sergey Tetyukhin,197 cm,88 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4467005076142132,2.2386363636363638,,,,,,,,,,,433.40000000000003,114.4,20.40763740369502,,,,,,2,-1.6267958219717304,-0.45362467688957764,-12.036875,11.099769
volleyball,196.0,87.0,22.646813827571847,VOLLEYBALL,Andrea Giani,196 cm,87 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.44387755102040816,2.2528735632183907,,,,,,,,,,,431.20000000000005,113.10000000000001,20.382132444814662,,,,,,2,-1.6018670708415148,-0.4779463090800732,-11.613253,11.058416
volleyball,188.0,93.0,26.312811226799457,VOLLEYBALL,Karch Kiraly,188 cm,93 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4946808510638298,2.021505376344086,,,,,,,,,,,413.6,120.9,23.681530104119513,,,,,,2,-2.065243493645759,0.26274582177560707,-13.683314,7.6978536
volleyball,189.0,80.0,22.395789591556788,VOLLEYBALL,Saeid Marouf,189 cm,80 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.42328042328042326,2.3625,,,,,,,,,,,415.8,104.0,20.15621063240111,,,,,,2,-1.4262105415964816,-0.6669169239613967,-10.081818,10.7751465
volleyball,198.0,91.0,23.21191715131109,VOLLEYBALL,Pavel Pankov,198 cm,91 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4595959595959596,2.1758241758241756,,,,,,,,,,,435.6,118.3,20.890725436179984,,,,,,2,-1.7384799649933205,-0.30020769563786914,-12.844327,10.649029
volleyball,218.0,105.0,22.0940998232472,VOLLEYBALL,Dmitry Muserskiy,218 cm,105 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.481651376146789,2.0761904761904764,,,,,,,,,,,479.6,136.5,19.88468984092248,,,,,,2,-1.9768511632032015,-0.27281977846002403,-14.378797,12.137176
volleyball,186.0,80.0,23.12406058503873,VOLLEYBALL,Yuji Nishida,186 cm,80 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.43010752688172044,2.325,,,,,,,,,,,409.20000000000005,104.0,20.81165452653486,,,,,,2,-1.4828299231531148,-0.5321093500003078,-10.131189,10.109596
volleyball,191.0,84.0,23.025684602944,VOLLEYBALL,Yūki Ishikawa,191 cm,84 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4397905759162304,2.2738095238095237,,,,,,,,,,,420.20000000000005,109.2,20.7231161426496,,,,,,2,-1.564076506635881,-0.46728686971634315,-10.971196,10.400743
volleyball,193.0,90.0,24.161722462347985,VOLLEYBALL,Kunihiro Shimizu,193 cm,90 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.46632124352331605,2.1444444444444444,,,,,,,,,,,424.6,117.0,21.745550216113188,,,,,,2,-1.7958242723676545,-0.1503047044279335,-12.671345,9.3071575
volleyball,192.0,85.0,23.057725694444446,VOLLEYBALL,Giba,192 cm,85 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4427083333333333,2.2588235294117647,,,,,,,,,,,422.40000000000003,110.5,20.751953125000004,,,,,,2,-1.589156841776506,-0.44154342590752144,-11.300063,10.347974
volleyball,194.0,88.0,23.381868423849507,VOLLEYBALL,Nikola Grbić,194 cm,88 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4536082474226804,2.2045454545454546,,,,,,,,,,,426.8,114.4,21.043681581464558,,,,,,2,-1.6836664963986072,-0.3250841667263783,-12.089209,10.049307
volleyball,190.0,92.0,25.48476454293629,VOLLEYBALL,Luciano De Cecco,190 cm,92 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4842105263157895,2.0652173913043477,,,,,,,,,,,418.00000000000006,119.60000000000001,22.936288088642662,,,,,,2,-1.9622971374626161,0.1100225064911311,-13.328656,8.113287
volleyball,202.0,95.0,23.28203117341437,VOLLEYBALL,Aleksandar Atanasijević,202 cm,95 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.47029702970297027,2.126315789473684,,,,,,,,,,,444.40000000000003,123.5,20.953828056072933,,,,,,2,-1.8368381043192286,-0.21711206935456417,-13.778075,10.871094
volleyball,197.0,89.0,22.932824860212836,VOLLEYBALL,Facundo Conte,197 cm,89 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4517766497461929,2.2134831460674156,,,,,,,,,,,433.40000000000003,115.7,20.639542374191553,,,,,,2,-1.6699963923173315,-0.387553596119295,-12.334925,10.740928
volleyball,188.0,85.0,24.049343594386603,VOLLEYBALL,Jenia Grebennikov,188 cm,85 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4521276595744681,2.211764705882353,,,,,,,,,,,413.6,110.5,21.644409234947943,,,,,,2,-1.671684778002622,-0.2644857196185892,-11.420295,9.36211
volleyball,201.0,85.0,21.03908319101013,VOLLEYBALL,Wilfredo León,201 cm,85 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4228855721393035,2.364705882352941,,,,,,,,,,,442.20000000000005,110.5,18.935174871909116,,,,,,2,-1.4405469482500022,-0.8251362027276191,-11.096364,12.511507
volleyball,194.0,95.0,25.241789775746625,VOLLEYBALL,Earvin N'Gapeth,194 cm,95 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4896907216494845,2.042105263157895,,,,,,,,,,,426.8,123.5,22.717610798171965,,,,,,2,-2.009678888893611,0.12158291232686248,-13.75928,8.39802
volleyball,202.0,92.0,22.54680913635918,VOLLEYBALL,Ivan Zaytsev,202 cm,92 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.45544554455445546,2.1956521739130435,,,,,,,,,,,444.40000000000003,119.60000000000001,20.292128222723264,,,,,,2,-1.7083374412049432,-0.40361425407896084,-13.025969,11.584009
volleyball,200.0,85.0,21.25,VOLLEYBALL,Osmany Juantorena,200 cm,85 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.425,2.3529411764705883,,,,,,,,,,,440.00000000000006,110.5,19.125,,,,,,2,-1.454719200643979,-0.7834474156721408,-11.08755,12.126085
volleyball,198.0,92.0,23.46699316396286,VOLLEYBALL,Simone Giannelli,198 cm,92 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.46464646464646464,2.152173913043478,,,,,,,,,,,435.6,119.60000000000001,21.120293847566575,,,,,,2,-1.7826531740783003,-0.2365228388869063,-13.039224,10.239626
volleyball,190.0,76.0,21.05263157894737,VOLLEYBALL,Bruno Rezende,190 cm,76 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4,2.5,,,,,,,,,,,418.00000000000006,98.8,18.947368421052634,,,,,,2,-1.2451590025785144,-1.0168802968845547,-9.292952,11.508319
volleyball,202.0,94.0,23.03695716106264,VOLLEYBALL,Maxim Mikhaylov,202 cm,94 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.46534653465346537,2.148936170212766,,,,,,,,,,,444.40000000000003,122.2,20.733261444956376,,,,,,2,-1.7935286564735438,-0.27856069057728894,-13.469899,11.178076
volleyball,202.0,86.0,21.076365062248797,VOLLEYBALL,Matthew Anderson,202 cm,86 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.42574257425742573,2.3488372093023258,,,,,,,,,,,444.40000000000003,111.8,18.96872855602392,,,,,,2,-1.4653805061119913,-0.7978308050808364,-11.548583,12.561001
volleyball,198.0,88.0,22.44668911335578,VOLLEYBALL,Micah Christenson,198 cm,88 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4444444444444444,2.25,,,,,,,,,,,435.6,114.4,20.202020202020204,,,,,,2,-1.6090813984384664,-0.49597621223197885,-12.036069,11.536517
volleyball,196.0,80.0,20.824656393169516,VOLLEYBALL,Taylor Sander,196 cm,80 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.40816326530612246,2.45,,,,,,,,,,,431.20000000000005,104.0,18.742190753852565,,,,,,2,-1.3164164244077814,-0.9725630136918769,-10.11879,12.090919
volleyball,206.0,110.0,25.921387501178245,VOLLEYBALL,Tsvetan Sokolov,206 cm,110 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.5339805825242718,1.8727272727272728,,,,,,,,,,,453.20000000000005,143.0,23.329248751060423,,,,,,2,-2.430685212521092,0.46706435293739235,-15.341673,7.083698
volleyball,201.0,95.0,23.514269448776027,VOLLEYBALL,Yoandy Leal,201 cm,95 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.472636815920398,2.1157894736842104,,,,,,,,,,,442.20000000000005,123.5,21.162842503898425,,,,,,2,-1.8562142532387012,-0.17566340601562988,-13.83093,10.3923435
volleyball,209.0,90.0,20.603923902841057,VOLLEYBALL,Egor Kliuka,209 cm,90 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.430622009569378,2.3222222222222224,,,,,,,,,,,459.8,117.0,18.543531512556953,,,,,,2,-1.5247635004417182,-0.8154584583571406,-12.232164,12.951356
volleyball,198.0,93.0,23.72206917661463,VOLLEYBALL,Wallace de Souza,198 cm,93 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4696969696969697,2.129032258064516,,,,,,,,,,,435.6,120.9,21.34986225895317,,,,,,2,-1.8273185934529006,-0.17358140019692497,-13.373891,9.90459
weightlifting,174.0,81.0,26.7538644470868,WEIGHTLIFTER,Karlos Nasar,174 cm,81 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.46551724137931033,2.1481481481481484,,,,,,,,,,,174.0,202.5,74.91082045184304,,,,,,3,-2.5779459067016997,2.1530474246019256,-15.796958,-10.229849
weightlifting,165.0,69.0,25.344352617079892,WEIGHTLIFTER,Daniyar Ismayilov,165 cm,69 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.41818181818181815,2.391304347826087,,,,,,,,,,,165.0,172.5,70.9641873278237,,,,,,3,-2.1238019020915733,1.5047713858007759,-15.129405,-11.588643
weightlifting,170.0,73.0,25.25951557093426,WEIGHTLIFTER,Clarence Cummings Jr.,170 cm,73 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4294117647058823,2.328767123287671,,,,,,,,,,,170.0,182.5,70.72664359861592,,,,,,3,-2.204419468228462,1.6037047055074367,-15.08735,-10.702512
weightlifting,167.0,77.0,27.60945175517229,WEIGHTLIFTER,Mohamed Ehab,167 cm,77 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.46107784431137727,2.168831168831169,,,,,,,,,,,167.0,192.5,77.3064649144824,,,,,,3,-2.591592096282893,2.2342128525422775,-16.365623,-11.395632
weightlifting,168.0,67.0,23.738662131519277,WEIGHTLIFTER,Chen Lijun,168 cm,67 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.39880952380952384,2.5074626865671643,,,,,,,,,,,168.0,167.5,66.46825396825398,,,,,,3,-1.895669638619659,1.0671079531090668,-14.413993,-11.500185
weightlifting,181.0,110.0,33.576508653582,WEIGHTLIFTER,Yury Zakharevich,181 cm,110 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.6077348066298343,1.6454545454545455,,,,,,,,,,,181.0,275.0,94.0142242300296,,,,,,3,-4.271983087241281,4.171313135954706,-18.187222,-9.06899
weightlifting,170.0,77.0,26.643598615916957,WEIGHTLIFTER,Georgi Asanidze,170 cm,77 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.45294117647058824,2.207792207792208,,,,,,,,,,,170.0,192.5,74.60207612456747,,,,,,3,-2.46797046603243,2.0243389564893177,-15.919229,-11.0475235
weightlifting,181.0,125.0,38.15512346997955,WEIGHTLIFTER,Anatoly Pisarenko,181 cm,125 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.6906077348066298,1.448,,,,,,,,,,,181.0,312.5,106.83434571594273,,,,,,5,-5.380968617843916,5.293573419225461,-18.931887,-8.668846
weightlifting,175.0,85.0,27.755102040816325,WEIGHTLIFTER,Hristo Plachkov,175 cm,85 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4857142857142857,2.0588235294117645,,,,,,,,,,,175.0,212.5,77.71428571428571,,,,,,3,-2.805401078780598,2.4683319975395337,-16.432962,-10.022782
weightlifting,170.0,69.0,23.87543252595156,WEIGHTLIFTER,Oleg Chen,170 cm,69 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.40588235294117647,2.463768115942029,,,,,,,,,,,170.0,172.5,66.85121107266437,,,,,,3,-1.9544423469498784,1.162568922600447,-14.501789,-11.123122
weightlifting,164.0,69.0,25.654372397382513,WEIGHTLIFTER,Tigran Martirosyan,164 cm,69 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.42073170731707316,2.3768115942028984,,,,,,,,,,,164.0,172.5,71.83224271267103,,,,,,3,-2.160881991101871,1.5753006975514234,-15.294384,-11.659879
weightlifting,182.0,105.0,31.69907016060862,WEIGHTLIFTER,Andrei Aramnau,182 cm,105 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.5769230769230769,1.7333333333333334,,,,,,,,,,,182.0,262.5,88.75739644970413,,,,,,3,-3.8630930860624777,3.7099309714493662,-18.07933,-9.672752
weightlifting,170.0,69.0,23.87543252595156,WEIGHTLIFTER,Valentin Hristov,170 cm,69 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.40588235294117647,2.463768115942029,,,,,,,,,,,170.0,172.5,66.85121107266437,,,,,,3,-1.9544423469498784,1.162568922600447,-14.501789,-11.123122
weightlifting,180.0,94.0,29.012345679012345,WEIGHTLIFTER,Kakhi Kakhiashvili,180 cm,94 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.5222222222222223,1.9148936170212767,,,,,,,,,,,180.0,235.0,81.23456790123456,,,,,,3,-3.1999212354152533,2.9391255808270667,-17.539877,-10.266417
weightlifting,168.0,73.0,25.86451247165533,WEIGHTLIFTER,Shi Zhiyong,168 cm,73 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.43452380952380953,2.3013698630136985,,,,,,,,,,,168.0,182.5,72.42063492063492,,,,,,3,-2.2774547998445467,1.740600504180174,-15.414787,-11.014123
weightlifting,170.0,82.0,28.373702422145332,WEIGHTLIFTER,Yurik Vardanyan,170 cm,82 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4823529411764706,2.073170731707317,,,,,,,,,,,170.0,205.0,79.44636678200692,,,,,,3,-2.8134712889776807,2.5258721449775456,-16.813143,-10.988086
weightlifting,180.0,110.0,33.95061728395061,WEIGHTLIFTER,Leonid Taranenko,180 cm,110 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.6111111111111112,1.6363636363636365,,,,,,,,,,,180.0,275.0,95.0617283950617,,,,,,3,-4.3284844689118405,4.242655102653779,-18.48973,-9.248345
weightlifting,173.0,85.0,28.40054796351365,WEIGHTLIFTER,Pyrros Dimas,173 cm,85 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4913294797687861,2.0352941176470587,,,,,,,,,,,173.0,212.5,79.52153429783822,,,,,,3,-2.8910778584358225,2.6050523599304114,-16.936695,-10.525216
weightlifting,180.0,93.0,28.703703703703702,WEIGHTLIFTER,Akakios Kakiasvilis,180 cm,93 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.5166666666666667,1.935483870967742,,,,,,,,,,,180.0,232.5,80.37037037037037,,,,,,3,-3.1324655716222183,2.8530037534238573,-17.128288,-9.7911005
weightlifting,175.0,85.0,27.755102040816325,WEIGHTLIFTER,Kianoush Rostami,175 cm,85 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4857142857142857,2.0588235294117645,,,,,,,,,,,175.0,212.5,77.71428571428571,,,,,,3,-2.805401078780598,2.4683319975395337,-16.432962,-10.022782
weightlifting,150.0,56.0,24.88888888888889,WEIGHTLIFTER,Halil Mutlu,150 cm,56 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.37333333333333335,2.6785714285714284,,,,,,,,,,,150.0,140.0,69.68888888888888,,,,,,3,-1.8007379703593338,0.951328632541503,-14.4631605,-12.296664
weightlifting,147.0,62.0,28.691748808366885,WEIGHTLIFTER,Naim Süleymanoğlu,147 cm,62 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4217687074829932,2.370967741935484,,,,,,,,,,,147.0,155.0,80.33689666342727,,,,,,3,-2.388221368687427,2.0182478812236297,-15.905905,-12.312117
weightlifting,174.0,104.0,34.35064077156824,WEIGHTLIFTER,Ilya Ilyin,174 cm,104 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.5977011494252874,1.6730769230769231,,,,,,,,,,,174.0,260.0,96.18179416039106,,,,,,3,-4.231728327984509,4.201724136795804,-18.639349,-9.589364
weightlifting,172.0,81.0,27.379664683612766,WEIGHTLIFTER,Lü Xiaojun,172 cm,81 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.47093023255813954,2.123456790123457,,,,,,,,,,,172.0,202.5,76.66306111411573,,,,,,3,-2.658313300293963,2.2888469586128943,-16.26362,-10.675945
weightlifting,186.0,152.0,43.935715111573586,WEIGHTLIFTER,Hossein Rezazadeh,186 cm,152 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.8172043010752689,1.2236842105263157,,,,,,,,,,,186.0,380.0,123.02000231240604,,,,,,5,-7.05300602772225,6.753409665987895,-19.300179,-7.9282193
weightlifting,197.0,,,WEIGHTLIFTER,Behdad Salimi,197 cm,,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,,,,,,,,,,,,,197.0,,,,,,,,1,6.648643981154034,0.32473560449726807,42.94479,10.296371
weightlifting,197.0,183.0,47.15401066762864,WEIGHTLIFTER,Lasha Talakhadze,197 cm,183 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.9289340101522843,1.0765027322404372,,,,,,,,,,,197.0,457.5,132.03122986936017,,,,,,5,-8.423997402420754,7.76849383573633,-19.411737,-7.6764903
weightlifting,168.0,82.0,29.053287981859416,WEIGHTLIFTER,Blagoy Blagoev,168 cm,82 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4880952380952381,2.048780487804878,,,,,,,,,,,168.0,205.0,81.34920634920636,,,,,,3,-2.904859234692305,2.6681819527113353,-17.168718,-11.057648
weightlifting,185.0,160.0,46.74945215485756,WEIGHTLIFTER,Vasily Alekseyev,185 cm,160 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.8648648648648649,1.15625,,,,,,,,,,,185.0,400.0,130.89846603360115,,,,,,5,-7.746282118246957,7.354442414423734,-19.368523,-7.771564
weightlifting,160.0,52.0,20.312499999999996,WEIGHTLIFTER,Ivan Ivanov,160 cm,52 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.325,3.076923076923077,,,,,,,,,,,160.0,130.0,56.874999999999986,,,,,,6,-1.2802784809163157,-0.37886164334771394,4.104978,-9.6865015
